docId,filename,toptopics...
45,lemma_V446_Reklama.txt,6,0.25314047,3,0.15961885,4,0.14052392,5,0.13154522,7,0.09973664,0,0.08165156,1,0.07161738,2,0.06216596
46,lemma_V447_Svistuny.txt,5,0.40678618,0,0.18992603,6,0.09526332,7,0.08801601,2,0.08343688,1,0.0589999,4,0.05079594,3,0.02677574
47,lemma_V448_Otec_semeistva.txt,5,0.31244784,2,0.2360884,7,0.12183598,3,0.09886578,4,0.07341909,1,0.06062449,0,0.05247246,6,0.04424596
48,lemma_V449_Starosta_(Scenk.txt,0,0.54824689,5,0.18418224,6,0.06561886,3,0.05969314,1,0.0540849,2,0.04032148,4,0.02429781,7,0.02355468
49,lemma_V450_Unter_Prishibee.txt,0,0.65674038,5,0.07994367,4,0.07001366,7,0.0437756,3,0.04151323,1,0.03849685,2,0.03690955,6,0.03260705
50,lemma_V451_Mertvoe_telo.txt,1,0.52552812,2,0.1326941,0,0.10461899,4,0.08504403,7,0.0456575,5,0.041975,6,0.04143679,3,0.02304547
51,lemma_V452_ZHenskoe_schast.txt,0,0.3152563,5,0.18218346,7,0.15180631,3,0.13472313,1,0.09947756,6,0.04441164,4,0.04053987,2,0.03160171
52,lemma_V453_Indeiskii_petuk.txt,6,0.45659778,5,0.13413697,2,0.1147243,4,0.10429559,1,0.06178453,0,0.05812936,7,0.04041405,3,0.02991741
53,lemma_V454_Nervy.txt,4,0.57609846,7,0.10203623,1,0.07996433,5,0.07014807,6,0.06778018,0,0.04363346,2,0.04119492,3,0.01914434
54,lemma_V455_SHampanskoe_(My.txt,3,0.25855181,2,0.18509276,7,0.11347808,0,0.10164563,4,0.09683665,6,0.08411331,5,0.08395106,1,0.07633068
55,lemma_V456_Kukharka_zhenit.txt,5,0.29101183,7,0.18367719,0,0.16597538,2,0.10577093,1,0.09012231,4,0.07755015,3,0.04606243,6,0.03982977
56,lemma_V457_Stena.txt,5,0.26882656,7,0.13804606,6,0.13176482,0,0.13153913,3,0.12768921,1,0.08784988,2,0.08079801,4,0.03348632
57,lemma_V458_Posle_benefisa_.txt,6,0.45755628,5,0.23521736,1,0.10456724,7,0.04937525,4,0.04783206,0,0.04085601,2,0.03418804,3,0.03040774
58,lemma_V459_K_svadebnomu_Se.txt,3,0.41885727,2,0.10128872,5,0.09671078,4,0.08851934,7,0.08665446,6,0.08157932,0,0.0779075,1,0.04848261
59,lemma_V460_Zapiska.txt,3,0.251388,7,0.1794962,4,0.11510889,0,0.11250322,5,0.10370887,1,0.09644299,6,0.08551077,2,0.05584106
60,lemma_V461_Obschee_obrazov.txt,6,0.45151387,5,0.11884979,0,0.11401725,4,0.10966815,7,0.07392114,3,0.05184385,2,0.04074402,1,0.03944193
61,lemma_V462_Vrachebnye_sove.txt,6,0.19592743,7,0.15798239,1,0.14059346,3,0.12217237,5,0.11685557,4,0.09890413,2,0.09016851,0,0.07739615
62,lemma_V463_Mneniya_po_povo.txt,3,0.33702714,0,0.18269253,6,0.13144793,7,0.10769203,1,0.07988012,5,0.07619035,2,0.04604452,4,0.03902538
63,lemma_V464_Dachniki.txt,4,0.33610815,0,0.14362112,5,0.12594879,1,0.11583857,2,0.07842423,7,0.07042484,6,0.06582729,3,0.06380702
64,lemma_V465_Sredstvo_ot_zap.txt,1,0.38100187,4,0.16818864,6,0.1350789,5,0.09758898,7,0.08220431,2,0.05782955,3,0.03922039,0,0.03888736
65,lemma_V466_Vizitnye_kartoc.txt,3,0.30257657,7,0.14371195,0,0.13218346,2,0.12002049,6,0.10850561,5,0.07815717,1,0.05784727,4,0.05699749
66,lemma_V467_Sonnaya_odur.txt,2,0.38448425,5,0.12446286,4,0.11332197,0,0.0966651,1,0.07828716,6,0.07540368,3,0.06974296,7,0.05763201
67,lemma_V468_Domashnie_sreds.txt,6,0.27475465,5,0.12979497,7,0.11826071,4,0.11713658,2,0.10710728,3,0.1023197,0,0.08796556,1,0.06266054
68,lemma_V469_Dorogaya_sobaka.txt,5,0.58721627,6,0.11122348,1,0.06248113,0,0.05724017,2,0.05369763,3,0.05112563,4,0.03927016,7,0.03774553
69,lemma_V470_Kontrabas_i_fle.txt,4,0.34545284,5,0.19411059,2,0.12876371,6,0.10840026,7,0.06995609,0,0.05930744,3,0.05042019,1,0.04358887
70,lemma_V471_Rukovodstvo_dly.txt,3,0.62085812,6,0.08945891,2,0.08642977,7,0.06234566,4,0.04210019,5,0.04104156,1,0.03635001,0,0.02141579
71,lemma_V472_Ninochka_(Roman.txt,5,0.34470627,3,0.19907575,7,0.10937134,4,0.10745608,1,0.09599801,2,0.0610161,0,0.05114828,6,0.03122816
72,lemma_V473_Pisma.txt,3,0.4002142,7,0.16612145,6,0.13617947,4,0.09002677,1,0.06092589,0,0.05733717,2,0.0484935,5,0.04070156
73,lemma_V474_Vverkh_po_lestn.txt,7,0.27991546,6,0.16597137,5,0.14441069,3,0.11913998,4,0.09357467,0,0.07832072,2,0.07554114,1,0.04312596
74,lemma_V475_Taper.txt,5,0.43984114,4,0.13091417,1,0.08678459,3,0.08440838,7,0.08152011,2,0.06976601,0,0.05462662,6,0.05213899
75,lemma_V476_Pisatel.txt,6,0.46640688,7,0.13716174,3,0.12102732,5,0.06507342,4,0.06471874,0,0.05476232,2,0.05385358,1,0.03699601
76,lemma_V477_Peresolil.txt,1,0.55905945,5,0.11656977,0,0.10376797,4,0.07080527,6,0.05705757,7,0.03450497,3,0.03335832,2,0.02487668
77,lemma_V478_Bez_mesta.txt,7,0.31788524,6,0.15939448,3,0.15781075,1,0.09417294,5,0.09302289,4,0.06830844,2,0.06660422,0,0.04280102
78,lemma_V479_Brak_cherez_101.txt,3,0.48298848,7,0.1623101,5,0.08723977,4,0.07656011,0,0.05998042,6,0.05936617,2,0.04298527,1,0.02856969
79,lemma_V480_Starost.txt,3,0.27170755,1,0.2090699,5,0.12604515,6,0.10894354,7,0.08500237,2,0.07548142,4,0.06974748,0,0.05400258
80,lemma_V481_Gore.txt,1,0.41012193,0,0.19178286,4,0.17350823,5,0.05605164,6,0.04735925,7,0.04636549,2,0.04565444,3,0.02915616
81,lemma_V482_Nu_publika.txt,0,0.50619882,4,0.15154706,2,0.08244512,5,0.08135597,6,0.07290112,1,0.04693331,7,0.03986795,3,0.01875064
82,lemma_V483_Tryapka_(Scepka.txt,7,0.58507068,6,0.0854899,0,0.06847231,4,0.06506507,5,0.05945874,2,0.05494604,1,0.0409939,3,0.04050335
83,lemma_V484_Moya_beseda_s_E.txt,3,0.30270918,6,0.17880026,0,0.12872819,2,0.09620851,5,0.09534009,7,0.08730753,4,0.05697878,1,0.05392745
84,lemma_V485_KHudozhestvo.txt,2,0.54904147,1,0.11822965,0,0.11108312,7,0.07454879,3,0.04969064,6,0.04220797,5,0.02814151,4,0.02705686
85,lemma_V486_Strazha_pod_str.txt,0,0.35355954,5,0.18195517,1,0.14492179,4,0.09537591,6,0.07230213,7,0.06173622,3,0.05215294,2,0.0379963
86,lemma_V487_Svyataya_prosto.txt,5,0.53824071,6,0.12623819,7,0.10002451,0,0.07828892,4,0.05838271,1,0.03436127,3,0.03372111,2,0.03074257
87,lemma_V488_SHilo_v_meshke.txt,0,0.33207345,5,0.29721491,1,0.15902766,2,0.0524611,4,0.04959642,6,0.04139449,3,0.04014713,7,0.02808483
88,lemma_V489_Mari_d_elle.txt,7,0.33175783,5,0.13129738,4,0.12237504,6,0.12213204,2,0.10285885,1,0.07835359,3,0.06757325,0,0.04365201
89,lemma_V490_Antreprener_pod.txt,7,0.43303625,4,0.16561466,6,0.13622145,5,0.08043725,1,0.06776038,3,0.04894613,2,0.03766249,0,0.03032139
90,lemma_V491_Vosklicatelnyi_.txt,0,0.5400437,4,0.16775227,7,0.07883224,5,0.05127686,6,0.05038822,2,0.04239928,1,0.03545554,3,0.0338519
91,lemma_V492_Zerkalo.txt,4,0.47112508,1,0.15204701,2,0.10239169,7,0.08429387,3,0.06578871,0,0.05359851,5,0.03707405,6,0.03368107
92,lemma_V493_Moi_zheny_(Pism.txt,3,0.39829555,7,0.11858039,4,0.10347867,2,0.09119399,5,0.09090868,6,0.08544146,1,0.06848277,0,0.04361848
93,lemma_V494_Noch_na_kladbis.txt,4,0.44598209,1,0.16373201,3,0.11241599,5,0.07297164,2,0.06896828,0,0.05548862,7,0.04561996,6,0.03482141
94,lemma_V495_Konkurs.txt,3,0.41241302,7,0.1408406,0,0.09297755,5,0.08902842,1,0.08831015,6,0.08371997,4,0.04669117,2,0.04601911
95,lemma_V496_Neudacha.txt,7,0.41985911,4,0.12267881,2,0.09791251,5,0.0829607,1,0.07765665,3,0.07695323,6,0.07251405,0,0.04946493
96,lemma_V497_Nadul_(Ochen_dr.txt,3,0.21458856,5,0.1918781,6,0.15928724,7,0.12572179,0,0.08628399,2,0.08315069,4,0.07000795,1,0.06908168
97,lemma_V498_Intelligentnoe_.txt,6,0.4097784,0,0.21589293,5,0.15772546,7,0.0662253,3,0.04825742,1,0.04477028,2,0.03714879,4,0.02020141
